,id,title,sub_title,status,poster_path,summary,authors,type,genres,nsfw,total_chapter
299,662c5e70650afc1d4a0d8ddb,Metamorphosis,"환골탈태 • The Skeleton Becomes a Cat Dad • Become a Skeleton, Babysitter • Gaikotsu, Bebiishittaa ni naru • Metamorphosis (mago) • Skeleton Dad • 骷髅奶爸 • 骷髏奶爸 • 骸骨、ベビーシッターになる",ongoing,https://usc1.contabostorage.com/scraper/mangas/662c5e70650afc1d4a0d8ddb/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165718Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=1ecbccecf4b4abac7bd673a7ed555aa7273be02a3cc8122b5601caf1f976673b,"A soft skin, short and coarse fur, tiny feet… What is that strange and cute creature? Hegol (skeleton) is independent and wants to raise a baby cat. He finally got a cat from the human agency service on the day he moved houses! But the baby cat got less fur on it's body… Does a baby cat look like that normally? He cannot contact the human agency service, Hegol takes in the sleeping mutated baby cat! To make matters worse the cries from the baby cat are pouring in number of protests and complains from the neighbors… can Hegol… Can he raise a baby cat? The big nursing Operation of the baby cat inside the Devil kingdom with the skeleton Hegol, the devil Adam and the succubus Lily begins!!!

",['mago (마고)'],korea,"['Fantasy', 'Supernatural', 'Comedy', 'Slice of Life', 'Manhwa']",False,162
300,662c5408650afc1d4a0d8426, The Strongest Manager in History,History’s Strongest Manager 사상 최강의 매니저,ongoing,https://usc1.contabostorage.com/scraper/mangas/662c5408650afc1d4a0d8426/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=e2e5718d0b21d017f8764abb7464c8b17c33ea40082c228aba29bb14bf0d169a,"
“What kind of hunter works without management these days?"" 20 years after the first appearance of monsters, hunters need managers these days.
","['Natsumi Inoue', '44 Mysteries']",korea,"['Action', 'Fantasy']",False,49
301,662c38dc650afc1d4a0d6752,Revenge of Young Master Peng,하북팽가 막내아들 • The Youngest Son of Habukpanga • Ha Buk Paeng's Youngest Son • Habuk Paenga's Youngest Son • Habukpaengga Mangnaeadeul • 彭家四公子 • Младший сын семьи Пэн из Хэбэя • 河北彭家の末っ子,ongoing,https://usc1.contabostorage.com/scraper/mangas/662c38dc650afc1d4a0d6752/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=532786d8a0c4aebaaed6ec7fc25ff80c585d6cac0e11d10fc1e25a919ed0376d,"Ha-Buk-Paeng’s greatest strength, Paeng Jihuk. Paeng Jihuk heads to Nakhogok to save a family from being attacked by demons, but everything was a trap. On the verge of death, he became angry at the fact that he was abandoned by the family he loved. ‘Again… If I was given one more chance…!’ Paeng Jihuk, who had thought he was dead, wakes up in a room in the body of the master of Ha -Buk-Paeng.
",[''],korea,"['Action', 'Fantasy', 'Shounen', 'Tragedy', 'Martial Arts', 'Adventure', 'Historical']",False,126
302,662c1abb650afc1d4a0d48f9,I was sealed 900 million times,,ongoing,https://usc1.contabostorage.com/scraper/mangas/662c1abb650afc1d4a0d48f9/thumb.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=079ad5cb717ccbddfd81dac048f479ea7f7cfd241ec88472c857a5e9e1a0d506,"Douse the sun with a pee! A fart shattered the void! The greatness of the natural gods and men was often caused by their inability to control their own power, causing trouble everywhere, and finally sealed themselves under the begging of the gods of the gods, and volunteered to practice in the lower realm, but was…
",[''],china,"['Action', 'Fantasy', 'Martial Arts', 'Adventure']",False,44
303,662c07b4650afc1d4a0d3535,Happy Ending for the Time-Limited Villainess,시한부 악녀의 해피엔딩,ongoing,https://usc1.contabostorage.com/scraper/mangas/662c07b4650afc1d4a0d3535/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=a63e645752c0334b816c840e69960a57cb31499debc7f77db1124160f7262fef,"
""Please have a happy marriage with me for just six months.""""What good does that have for me?“Of course we’ll give you the Reno family's estates and fortune.”“...Let’s say you give it all to me. You said you’ll divorce me in half a year. If that’s so, what will you do afterwards?”“...There’s something I’ve been thinking about doing. I won’t be able to use the money anyway.”Clea always lied. This body will soon die. It’ll barely last half a year.After being in a satisfying marriage, Clea Reno wanted to close her eyes for the final time in a quiet place.#When I was stabbed to death, I was summoned before the Demon King and was given a six-month time limit as a villainess.“Keuk-“My body uses up one energy when taking a step, three health when talking, 300 of my health after running for ten seconds, and I throw up blood when a third of my energy is spent.“Oh my, she’s doing that again for attention.”“It’s surprising that she carries paint wherever she goes.”“Well, His Excellency Detroit did reject her coldly.”My reputation was the worst.The Demon Lord said he’ll save my body if I get married happily, but the condition is mortifying.I have to get married to the man I’ve had an unrequited crush on, Duke Detroit.I said I’ll do anything in order to get married, but I don’t know what a “happy marriage” is...Will I be able to survive?
","['Harasyo', 'Salmon']",korea,"['Fantasy', 'Romance', 'Drama', 'Comedy', 'Isekai']",False,119
304,662c00a3650afc1d4a0d30cb,Part-Time immortal,,ongoing,https://usc1.contabostorage.com/scraper/mangas/662c00a3650afc1d4a0d30cb/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=20261ad62a3c65efaeaeb684ba2bc98969879988aa7b07025d4b050c8166eee6,"Ye Yangtian was born into a wealthy family, but he lived a frivolous life. However, although he is a playboy, his heart is full of pure feelings. When prosperity is exhausted, there is only one fool in love left in the world. Unexpectedly, Ye Yang meets the immortal on the way to heaven! All of a sudden, the world is in chaos! Lü Dongbin became a strong reserve of the chairman. Heaven has an extra immortal, but the mortal world is unfolding.
",['Ask Animation Studios'],china,"['Fantasy', 'Harem', 'Supernatural', 'Comedy', 'Martial Arts']",False,141
305,662b85c7650afc1d4a0cd2fc,Unlock 99 Heroines in End Times,解锁末世的99个女主,ongoing,https://usc1.contabostorage.com/scraper/mangas/662b85c7650afc1d4a0cd2fc/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=36b3ce9a59c01aece1c54d8d5bdb1160c170881161beed157702a749e55a73bf,"What do you do when a plane hits a building? Cry out? Call for help? Hao Lanren, a top martial artist, laughed: No, as a man of the world, of course, is to use his fist to hit the plane!... He died and crossed over to the zombie-ridden post-apocalyptic world, and awakened to the system, killing zombies to explode gold, buy equipment, and found that the number of women is also unexpectedly high... so in the company of many confidantes, launched a journey to save the world!
",['Mr. Two Cats'],china,"['Action', 'Fantasy', 'Harem', 'Comedy', 'Adventure']",False,255
306,662b481b650afc1d4a0c9160,Imprisoned One Million Years: My Disciples Are All Over The World,被困百万年：弟子遍布诸天万界,ongoing,https://usc1.contabostorage.com/scraper/mangas/662b481b650afc1d4a0c9160/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=d241a49ce4a67b72ede2eb3c592ffb906c6b3e633be5ed0c817e5d43dc8eae72,"Lu Chen, an immortal, was trapped in the Chaos Realm for many years, when he awoke again he discovered a whole different world. The old continent shattered into countless pieces, the north and south poles reversed, the heavenly suns went from nine to one, the wild beasts vanished, and the humans, who had only one. small wild country a long time ago, have spread all over the world. A mangy dog he'd picked up in the past turned out to be the ruler of a kingdom, and a little girl he kindly adopted turned out to be an immortal ...
",[''],china,"['Action', 'Harem', 'Shounen', 'Supernatural', 'Martial Arts', 'Adventure']",False,264
307,662a2986650afc1d4a0c3725,Strongest Abandoned Son,最强弃少,ongoing,https://usc1.contabostorage.com/scraper/mangas/662a2986650afc1d4a0c3725/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=9355387be87d8154a6985316f3a992b9f512cdc48dfe5e8e99abf354bf38adc5,"When Ye Mo suddenly woke up, he realized that everything around him seemed to have changed: He has been transmigrated into the modern Earth where spiritual energy is scarce. His pretty master from his former world was nowhere to be seen. Most importantly, he found himself in the body of a young man who has been abandoned by his clan for an embarrassing reason…
",['Goose Five'],china,"['Action', 'Fantasy', 'Romance', 'Adventure']",False,178
308,662a31cc650afc1d4a0c3ca8,Strongest Fighter,도사강호,ongoing,https://usc1.contabostorage.com/scraper/mangas/662a31cc650afc1d4a0c3ca8/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=eb2c37d1a74461954ec583199724c4e4ccbfe1657d5f7b77fbe40bd9e64c151e,"Woken up from a date, he’s suddenly in a movie set? Wait, he’s been reborn as a baby martial artist!In Jongnam Clan, which was once one of the 9 strongest clans, he receives the name “Gunchung” and uses the knowledge of his past life to learn the true meaning of martial arts.When your perspective is different, your martial arts changes. Armed with knowledge, Gunchung brings about a new age of martial arts!
",['Junai'],korea,"['Action', 'Fantasy', 'Adventure', 'Isekai']",False,118
309,662a06a4650afc1d4a0c1c94,Damn Reincarnation,,ongoing,https://usc1.contabostorage.com/scraper/mangas/662a06a4650afc1d4a0c1c94/thumb.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=a6d44d18557a6861304487fde892c8e20764ad66240d711b94dfdc2e314f6091,"Hamel, a warrior who traveled with his colleagues to exterminate the devil. Unfortunately, he died just before the battle with the devil started. “Yes.” What the hell? He was reborn as the descendant of his fellow warrior, Vermouth. The descendant from the bloodline of the great Vermouth, Hamel. No, he was now Eugene Lionhart. “It was already enough with me having the delusion that I was a genius in my past life. But… this… It’s… It’s incomparable.’ From a dying body to a new body, he has the achievement that he did not have in his previous life. And, a reincarnation of an unknown origin, the reality of living together with the demons. Facing a new world where everything is questionable. The journey of the unfinished previous life begins with Eugene’s body.
",[''],korea,"['Action', 'Fantasy', 'Shounen', 'Adventure']",False,82
310,6629fea9650afc1d4a0c1770,Reincarnation of the Battle God,"Reincarnation of the Suicidal Battle God , Doom Breaker",ongoing,https://usc1.contabostorage.com/scraper/mangas/6629fea9650afc1d4a0c1770/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=7f12371eb233f49aac0280733100dcc79529ef6e250f0823175859b0d921b924,"A time travel action fantasy of the strongest of mankind. “Even if the disgusting gods gave me this chance, an opportunity is still an opportunity. Since they want to end up dead, I will kill them.” The last survivor of mankind, Zephyr. The fight with the demons ended in defeat and the gods gave him a chance to go back 10 years in time. The demons who took everything away from humans and the gods who treated humans as beings for sightseeing. This time, I will tear them to pieces.
",[''],china,"['Action', 'Fantasy', 'Adventure']",False,106
311,6629f508650afc1d4a0c0d47,The Reincarnation Magician Of The Inferior Eyes,Rettou Me no Tensei Majutsushi ~ Shiitage Rareta Moto Yuusha wa Mirai no Sekai o Yoyuu de Ikinuku ~ 劣等眼の転生魔術師～虐げられた元勇者は未来の世界を余裕で生き抜く～,ongoing,https://usc1.contabostorage.com/scraper/mangas/6629f508650afc1d4a0c0d47/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=19e0dcee1008190640974108696fc9f0b18893501ec32a8c2588304c572f4397,"Abel was a genius magician who held immense power in a world where the color of your eyes indicates how powerful you are. However, the strength that came with his amber eyes was so great, even his comrades looked at him with fear and contempt. He therefore decided to transfer his soul far into the future, hoping to find a paradise that accepts him. He would soon find out that people’s attitude regarding his eye color did change, but not quite the way he had imagined…
","['Citrus Yusura', 'Touge Hiro']",japan,"['Action', 'Fantasy', 'Harem', 'Adventure']",False,115
312,662636eb650afc1d4a0b6de7,Leveling With The Gods,"LWG, 신과 함께 레벨업 ; Поднятие уровня с богами • Singwa Hamkke Level Up • เลเวลอัปไปกับเทพเจ้า • 神と共にレベルアップ • 与神一同升级 • Leveling With the Gods • 신과 함께 레벨업 •",ongoing,https://usc1.contabostorage.com/scraper/mangas/662636eb650afc1d4a0b6de7/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=f9ed4b76ed60d21a2dd16ed5fdcdd51b8a227fdb0182b53640806de802ebfe40,"Gods from another world, the Outer Gods. 《Despair that Reaches the Skies》, 《Gloom Trapped in a Swamp》, 《One Who Couldn’t Be Born》, 《Foolish Calamity》. Normal people lost their lives simply by looking at them. Such beings were tearing the world apart… After years of fighting, the final survivors came to a conclusion. “An Inner cannot beat an Outer.” In that moment, Chronos, a divine being that could manipulate time, sacrificed himself and turned back the Clock Movement. “There is no way to win. For now.” “Return to an old world line. And start over.” The person chosen by all the gods to return to the past, the last human to climb the Tower, yet the one who managed to fight with the gods to the end—Kim YuWon. “An Inner can’t beat an Outer. Even if that’s the case…” “I will still win in the end.” Can he regather his comrades that fought with him until the end, and lead the fight against the Outer Gods to victory?
",['Black Ajin'],korea,"['Action', 'Fantasy', 'Shounen', 'Supernatural', 'Adventure', 'Manhwa', 'Time Travel', 'Magic']",False,120
313,6629deb1650afc1d4a0bfbbc,The Max-Level Player’s 100th Regression,The 100th Regression of the Max-Level Player,ongoing,https://usc1.contabostorage.com/scraper/mangas/6629deb1650afc1d4a0bfbbc/thumb.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=85084819b1107c2576db072d2140dc3a9c0b85410a894d81943a66c2fb03348c,"[By the studio that brought you and !]
Everyone between the age of 15 and 25 worldwide is required to participate in the death game of twenty rounds. The main character starts his 100th challenge thanks to his ability to regress. Having experienced the game 99 times beforehand, he is able to become overwhelmingly more powerful than anyone else. Once he realizes that the condition of the last round is to have at least five people, he starts to take in party members in order to avoid repeating his past mistakes.
",[''],korea,"['Action', 'Fantasy', 'Adventure', 'Manhwa']",False,43
314,6629dafa650afc1d4a0bf8c0,Worthless Regression,,ongoing,https://usc1.contabostorage.com/scraper/mangas/6629dafa650afc1d4a0bf8c0/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=e3dad467fd726e9ee29c067bf733360a4e4145299f252110e4aa149a309ab582,"An ordinary middle schooler, Lee Sungmin, is summoned to this world called ‘Eria’. He endures for dozens of years with no talents or powers, and makes it through all kinds of hardships to survive, but dies miserably in the end. However, before he dies, he regresses back to the past after obtaining the ‘Stone of the Past Life’ by chance, and gains the opportunity to start his life anew. Yet, he still lives a life without any talents, having nothing. Although he can’t approach the geniuses around him due to the ‘wall’ surrounding them, as well as feeling inferior, he moves forward step by step with firm determination, never giving up. “No matter what, I’m going to live a better life than my previous one even if I have to struggle!”
",[''],korea,"['Action', 'Fantasy', 'Martial Arts', 'Adventure']",False,63
315,65a2cf8cf64a55128b4644b6,Han Dae Sung Returned From Hell,"Han Dae Seong Came Back From Hell, Returned From Hell, 지옥에서 돌아온 한대성",ongoing,https://usc1.contabostorage.com/scraper/mangas/65a2cf8cf64a55128b4644b6/thumb.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=165aba2266cd5cfe12b1a1a14c1b0cbe496888a5cfb71d3986112bd17de3b68e,"On the way home from the third year of middle school. Han Dae-sung falls into hell without any context. At first, he wandered in hell for about a few days and despaired, but he said that he had to live. He starts fighting with the determination to return to Earth. Hell was like a game. A UI pop-up window like an RPG game appears in front of your eyes as a hologram, there is a status window, and you learn skills and acquire items. Even though he almost lost his life several times from the ferocious beasts of hell, he persisted and continued to grow. 10 years passed, 50 years passed, and 80 years were taken. He finally defeats the demon, the absolute lord of hell, and ascends to a new seat of power. [Would you like to return to Earth? until the message pops up. Hell is worthless. Daesung returns to Earth, feeling no need to stay in this place where there is only a desolate land covered in flames and magical beasts who cannot communicate. And when he wakes up in a hospital in Seoul, he realizes that only 10 years have passed since he fell to hell. Daesung, who was in a vegetative state on Earth for 10 years, receives rehabilitation treatment. At that time, a message that could only be seen in hell appears in front of his eyes. [The advent quest has arrived.] He accepts the system provided by hell and completes his rehabilitation training at an explosive pace while carrying out his mission. While hospitalized in his hospital room, Hell gave him quests relentlessly. Daesung’s skinny body recovers the body of those days, which was solidified by living in hell for 80 years. Let Daeseong finish his descent. The system of Hell invites them to the other side of the world called ‘Pantheon’. ‘Pantheon’ Based on the diary Daeseong wrote in his selfishness, the time and space of hell are recreated. Demonic beasts imprisoned in all the English spaces of Pandaemonium beg Daesung, the absolute, to save them. However, with the cold-hearted reply, “Fuck Daesung”. He himself declares that he will not fight anymore and will live normally. However, the hometown Earth, which should be peaceful, was in a state of air raids by beings from another alien dimension, and the ‘great upheaval’ began on the day Daesung fell into hell. Since then, in the earth of cataclysm, in order to counteract the monsters that have entered the earth, a monster-specialized monster extermination certificate called ‘Hunter’ has been created. Daesung, who promised to live a normal life without fighting, makes one decision. home just returned. To protect the barely reunited family, the enemies from that extraterrestrial dimension must be exterminated. Having made up his mind to become a hunter, he ‘goes back and forth to the Pantheon and unlocks the powers of hell one by one. and your own world. He shows the real ‘hell’ as the absolute of hell to all who threaten his precious people. Daesung, who promised to live a normal life without fighting, makes one decision. home just returned. To protect the barely reunited family, the enemies from that extraterrestrial dimension must be exterminated. Having made up his mind to become a hunter, he ‘goes back and forth to the Pantheon and unlocks the powers of hell one by one. and his own world. As the absolute ruler of hell, he shows the real ‘hell’ to all who threaten his precious people. Daesung, who promised to live a normal life without fighting, makes one decision. home just returned. To protect the barely reunited family, the enemies from that extraterrestrial dimension must be exterminated. Having made up his mind to become a hunter, he ‘goes back and forth to the Pantheon and unlocks the powers of hell one by one. and his own world. As the absolute ruler of hell, he shows the real ‘hell’ to all who threaten his precious people.
","['Brown Panda', 'Grujam (Lee Seo Kyung)']",korea,"['Action', 'Fantasy', 'Drama', 'Supernatural', 'Adventure', 'Seinen']",False,83
316,6596df89f64a55128b434d7d,The Lazy Swordmaster,나태한 소드마스터,ongoing,https://usc1.contabostorage.com/scraper/mangas/6596df89f64a55128b434d7d/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=4adcd2873e0876ef6d4cad99538014b7b29f34687cab47ed87681d26f286e560,"He is a warrior who was chosen by the Holy Sword regardless of his will for the sake of mankind, but he became tired of living for others. Out of salvation, he defeated the last enemy, the Demon King, and decided to die. In order to relieve the burden of being a warrior and a master of the holy sword, he was going to give up on his life and fall into eternal rest...
""Oh!! It seems like the young master wishes to grab the sword as soon as possible!!""
""Count! Look at the master! He must have already shown interest in swords!!""
The youngest son of a master swordsman who gave up his life to escape the sword was reincarnated!?
""I'd rather die again!!""
","['Chorok Cha', 'Maru Comics']",korea,"['Action', 'Fantasy', 'Shounen', 'Drama', 'Comedy', 'Slice of Life', 'Adventure']",False,117
317,65b7968cbf13b1bd72cf76e5,Real Man,,ongoing,https://usc1.contabostorage.com/scraper/mangas/65b7968cbf13b1bd72cf76e5/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=205c42f7a152781901084600a6c4421707d650fdcc96a73a871d85d2647417d3,"The world's only one best CEO, Han Yoo Hyun. He leaves everything behind and relives his life!
",['愛のチカラで恋をするのだ'],korea,"['Action', 'Drama', 'Sci fi']",True,187
318,65a7739cf64a55128b49f17b,"After Improperly Licking a Dog, I Became a Billionaire","Bỏ làm simp chúa, ta có trong tay cả tỉ thần hào • 不当舔狗后，我成了亿万神豪 • Budang Tian Gou Hou, Wo Chengle Yi Wan Shen Hao • Bùdāng Tiǎn Gǒu Hòu, Wǒ Chéngle Y",ongoing,https://usc1.contabostorage.com/scraper/mangas/65a7739cf64a55128b49f17b/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=8e68fe80c08e76e6985d881ec5ec79a62dad355a87b2318a5c7ded27e3490342,"Lin Xinben was an ordinary licking dog. After being dumped, he got the Shenhao system, and he got trillions at the beginning! The bad thing is that this money can only be spent on girls! No way, in order to spend the money, Lin Xin embarked on an unusual path of Shenhao’s counterattack!
",['Dazui'],china,"['Action', 'Ecchi', 'Harem', 'Martial Arts', 'Adventure', 'Manhua']",True,94
319,65a23892f64a55128b45bce4,I’m the Only One Who Knows That Jobless Is the Strongest,Mushoku ga Saikyou de Aru Koto wo Ore Dake ga Shitte Iru ; 無職が最強であることを俺だけが知っている,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a23892f64a55128b45bce4/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=79416c988453056d24e34cf45830f4976b3970c4fea21e0719e12da0c64cf58f,"Dungeons have been appearing in the world for the past few years. Hunters, the cornerstone of clearing dungeons, each have a job with its own traits and abilities.
The one said to be the weakest among all of them is “Jobless”. It has neither traits nor abilities. That’s why it’s not even thought of as a proper job.
However, Meguru rises to an S-rank hunter with that very job and challenges the Sky Dungeon, which is known as the greatest obstacle.
He worked with other S-rank hunters and, the moment he thought he’d defeated the final boss… He was stabbed from behind.
The other S-ranks had betrayed him. As he took his final breaths, his sister Kanna was also killed.
“I’ll never forgive you. I’ll kill each and every one of you…!”
Meguru was reborn with that obsession.
In his new life, he finds a girl who is the spitting image of Kanna.
And like last time, his job was Jobless…
With the knowledge of his past life and the future power of Jobless, Meguru will dominate everyone and everything.
He starts conquering dungeons once again. This time with the ultimate goal of revenge.
","['AOTSUKI Koji', 'Bashikou']",japan,"['Action', 'Fantasy', 'Drama', 'Adventure', 'Seinen']",False,34
320,66275633650afc1d4a0bcece,"A lone necromancer who leads an army of immortals, changed his job to become an SSS rank adventurer",Fushi No Gunzei O Hikiiru Bocchi Shiryoujutsushi Tenshoku Shite Sss Rank Boukensha Ni Naru,ongoing,https://usc1.contabostorage.com/scraper/mangas/66275633650afc1d4a0bcece/thumb.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=dae22efed737465d6c37bd12ebb0d3abe57cd94caa0c9c741007afc2b4c420ba,"A lone necromancer who leads an army of immortals changed his job to become an SSS rank adventurer manga, A necromancer rogue who uses necromancy to lead an army of immortals. Rogue, who possesses too much power, has a certain ambition…!? A new adventure of the strongest necromancer begins!
",[''],china,"['Action', 'Fantasy', 'Supernatural', 'Adventure']",False,4
321,66274dfb650afc1d4a0bc868,SSS-Class Suicide Hunter,SSS급 자살헌터,ongoing,https://usc1.contabostorage.com/scraper/mangas/66274dfb650afc1d4a0bc868/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165720Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=56f3f8ff5c7e4fa0c189b0a499c3fb8c422126e63135b5189de5f024882863bf,"I want an S-Rank skill too! I want it so badly, I could die for it![You have awakened an S-Rank skill.] [But it only works when you die.]HUH!? WHAT’S THE POINT OF GETTING ONE IF I DIE !?
","['Bill K', 'Shin Noah']",korea,"['Action', 'Fantasy', 'Drama', 'Supernatural', 'Comedy', 'Psychological', 'Martial Arts', 'Adventure']",False,119
